id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,loan_status
856108,11500,11500,11500, 36 months,14.79,397.47,C,3 years,RENT,63000,Source Verified,debt_consolidation,AZ,22.95,36434,1,6,0,1175,61.8,29,0,0,14300.89088,14300.89,11500,2800.89,Fully Paid
856088,5000,5000,5000, 36 months,13.49,169.66,C,3 years,MORTGAGE,53500,Verified,debt_consolidation,OH,17.59,36465,0,20,0,1890,70,25,0,0,6101.444515,6101.44,5000,1101.44,Fully Paid
854443,25000,25000,24950, 60 months,13.49,575.12,C,10+ years,OWN,49200,Verified,house,SD,22.07,33695,2,12,0,27842,48.8,22,0,0,29731.53,29672.05,25000,4731.53,Fully Paid
856070,21000,21000,21000, 60 months,16.89,520.67,D,4 years,RENT,37000,Verified,major_purchase,NY,6.29,33939,0,4,0,118,11.8,30,0,0,9401.22,9401.22,3739.78,4669.98,Charged Off
856073,10000,10000,10000, 36 months,5.42,301.6,A,6 years,MORTGAGE,50000,Not Verified,debt_consolidation,NJ,10.08,32599,2,8,0,5382,19.4,28,0,0,2864.35,2864.35,2081.57,328.19,Charged Off
856059,25000,25000,25000, 60 months,13.49,575.12,C,8 years,MORTGAGE,108900,Source Verified,debt_consolidation,IL,6.49,36220,3,14,0,21586,29.1,37,0,0,21941.77,21941.77,12081.81,7447.91,Charged Off
856057,7000,7000,7000, 36 months,7.49,217.72,A,Less than 1 year,MORTGAGE,51000,Source Verified,car,TX,3.95,36586,1,7,0,0,0,25,0,0,7815.839045,7815.84,7000,815.84,Fully Paid
855995,31200,31200,30600, 60 months,17.99,792.11,E,2 years,RENT,92000,Verified,debt_consolidation,NJ,13.43,42887,1,10,0,19381,66.4,31,0,0,8614.54,8448.7,1184.97,5695.47,Charged Off
854636,20000,20000,19825, 60 months,13.49,460.1,C,4 years,RENT,35000,Verified,small_business,CA,12.65,43013,1,9,0,1327,3.5,21,0,0,27372.33,27132.82,20000,7372.33,Fully Paid
854501,2800,2800,2775, 36 months,10.59,91.13,B,Less than 1 year,OWN,50000,Source Verified,house,OH,19.34,43009,2,12,1,10810,27.5,30,0,0,3257.31,3228.23,2800,457.31,Fully Paid
852054,8500,8500,8250, 60 months,18.79,219.52,E,5 years,RENT,60000,Verified,debt_consolidation,GA,23.64,43012,0,8,0,4016,48.4,17,0,0,12452.73525,12086.25,8500,3952.74,Fully Paid
855813,33000,33000,32975, 36 months,9.99,1064.67,B,6 years,MORTGAGE,67600,Verified,debt_consolidation,MD,12.98,36130,3,19,0,20413,22.5,47,0,0,34140.96,34115.1,33000,1140.96,Fully Paid
855832,10000,10000,10000, 36 months,6.99,308.73,A,2 years,MORTGAGE,34000,Not Verified,small_business,SC,13.52,42742,0,8,0,394,3.2,10,0,0,11108.18732,11108.19,10000,1108.19,Fully Paid
855838,12500,12500,12500, 60 months,16.49,307.24,D,8 years,MORTGAGE,55000,Source Verified,wedding,OH,11.24,35551,0,9,0,6335,40.6,21,0,0,16543.81777,16543.82,12500,4043.82,Fully Paid
855815,14400,14400,14400, 36 months,5.42,434.31,A,2 years,MORTGAGE,83199.96,Not Verified,debt_consolidation,CA,6.46,28672,0,13,0,20727,34.6,40,0,0,15634.09755,15634.1,14400,1234.1,Fully Paid
854351,14100,14100,13850, 60 months,8.49,289.22,A,6 years,MORTGAGE,47000,Source Verified,debt_consolidation,PA,25.74,35551,0,12,0,22680,34.2,21,0,0,16522.51214,16229.59,14100,2422.51,Fully Paid
855737,9475,9475,9450, 36 months,13.99,323.79,C,10+ years,MORTGAGE,66901,Source Verified,debt_consolidation,CA,19.32,32964,1,8,0,42904,93.9,14,0,0,11327.76,11297.88,9475,1852.76,Fully Paid
855768,6000,6000,5750, 36 months,10.59,195.27,B,10+ years,RENT,80490,Source Verified,vacation,CA,16.67,30468,0,5,0,120,40,24,0,0,7027.278534,6734.41,6000,1027.28,Fully Paid
855739,25000,25000,24725, 60 months,11.49,549.69,B,3 years,MORTGAGE,47500,Verified,debt_consolidation,TX,14.12,33208,0,14,0,28943,34.8,28,0,0,29521.52,29196.77,25000,4521.52,Fully Paid
854413,9400,9400,9400, 60 months,21.36,256.21,F,Less than 1 year,RENT,50000,Source Verified,other,NJ,6.82,42893,0,4,0,4414,61.3,5,0,0,12911.33,12911.33,9400,3511.33,Fully Paid
855748,22000,22000,22000, 36 months,11.49,725.37,B,3 years,RENT,119000,Verified,credit_card,CA,10.99,43040,2,12,0,22738,66.3,35,0,0,26106.12679,26106.13,22000,4106.13,Fully Paid
855736,20000,20000,20000, 60 months,15.62,482.34,D,3 years,MORTGAGE,80000,Verified,house,MI,4.32,43012,7,6,0,1959,10.3,10,0,0,27240.08528,27240.09,20000,7240.09,Fully Paid
853610,22400,22400,22400, 60 months,15.99,544.61,D,10+ years,RENT,89196,Source Verified,debt_consolidation,CA,18.96,36069,2,17,0,22844,59.1,42,0,0,29714.14409,29714.14,22400,7314.14,Fully Paid
855692,14350,14350,14300, 36 months,9.99,462.97,B,10+ years,MORTGAGE,100000,Verified,debt_consolidation,NJ,14.41,35462,2,7,0,10362,44.9,25,0,0,15501.13,15447.13,14350,1151.13,Fully Paid
855694,6500,6500,6250, 36 months,7.49,202.17,A,6 years,MORTGAGE,170000,Verified,debt_consolidation,LA,13.59,36708,0,12,0,5795,43.6,29,0,0,7273.734257,6993.84,6500,773.73,Fully Paid
855671,5500,5500,5250, 36 months,7.49,171.06,A,6 years,MORTGAGE,38450,Source Verified,debt_consolidation,IL,15.23,35400,0,11,0,2343,22.1,16,0,0,6156.132502,5876.24,5500,656.13,Fully Paid
855383,3000,3000,3000, 36 months,15.23,104.34,C,3 years,RENT,38000,Not Verified,debt_consolidation,TX,21.66,28734,1,12,0,24916,70.5,16,0,0,3751.973453,3751.97,3000,751.97,Fully Paid
855639,5000,5000,5000, 60 months,15.99,121.57,D,7 years,RENT,49000,Source Verified,debt_consolidation,CA,18.49,43009,2,7,1,4711,69.3,15,0,0,5324.45,5324.45,5000,324.45,Fully Paid
855628,12000,12000,12000, 36 months,5.99,365.01,A,Less than 1 year,RENT,38400,Source Verified,credit_card,CA,14.28,32509,0,9,0,14718,40.9,12,0,0,13140.16662,13140.17,12000,1140.17,Fully Paid
853561,9000,9000,9000, 36 months,7.49,279.92,A,8 years,MORTGAGE,35500,Not Verified,debt_consolidation,VA,23.8,42917,1,17,0,5739,26.7,28,0,0,9579.49,9579.49,9000,579.49,Fully Paid
855586,4000,4000,4000, 36 months,11.49,131.89,B,5 years,MORTGAGE,65000,Source Verified,debt_consolidation,CA,9.3,36100,2,9,1,0,0,20,0,0,4744.905226,4744.91,4000,744.91,Fully Paid
855530,3000,3000,3000, 36 months,7.49,93.31,A,2 years,RENT,8472,Source Verified,small_business,PA,0,35156,0,3,0,0,0,6,0,0,3357.557257,3357.56,3000,357.56,Fully Paid
855548,7000,7000,6725, 36 months,7.49,217.72,A,5 years,MORTGAGE,33888,Verified,credit_card,GA,23.58,35339,0,9,1,6388,62.9,17,0,0,7798.18,7491.78,7000,798.18,Fully Paid
855527,1500,1500,1500, 36 months,14.79,51.85,C,10+ years,RENT,41000,Source Verified,debt_consolidation,NY,19.2,36404,1,8,0,6834,91.3,33,0,0,1865.045041,1865.05,1500,365.05,Fully Paid
855501,1200,1200,1200, 36 months,15.23,41.74,C,4 years,RENT,58000,Not Verified,car,CO,8.46,35490,2,6,0,3293,79.8,9,0,0,1473.46,1473.46,1200,273.46,Fully Paid
855497,14000,14000,13950, 36 months,5.42,422.24,A,10+ years,MORTGAGE,57000,Verified,debt_consolidation,OH,28.06,33786,0,18,0,52819,38.6,42,0,0,15199.16663,15144.9,14000,1199.17,Fully Paid
855484,3000,3000,3000, 36 months,11.99,99.63,B,4 years,MORTGAGE,48000,Not Verified,home_improvement,PA,7.6,34943,2,10,0,9524,64.4,14,0,0,3586.451271,3586.45,3000,586.45,Fully Paid
854572,14000,14000,14000, 36 months,8.49,441.89,A,4 years,RENT,40404,Not Verified,debt_consolidation,NY,26.08,33178,0,5,0,13069,61.6,15,0,0,15905.10206,15905.1,14000,1905.1,Fully Paid
855474,7500,7500,7500, 36 months,5.42,226.2,A,4 years,RENT,80000,Source Verified,debt_consolidation,FL,5.54,36800,0,9,0,7125,16.8,24,0,0,7824.11,7824.11,7500,324.11,Fully Paid
855448,13200,13200,13100, 36 months,5.42,398.11,A,5 years,RENT,62000,Not Verified,debt_consolidation,AZ,7.99,35217,0,10,0,9662,19.1,20,0,0,14121,14014.03,13200,921,Fully Paid
837769,7200,7200,7175, 36 months,10.99,235.69,B,7 years,MORTGAGE,37800,Not Verified,debt_consolidation,TX,8.57,33239,2,7,0,5154,57.3,8,0,0,8478.216669,8448.8,7200,1278.22,Fully Paid
855415,4400,4400,4400, 36 months,16.89,156.64,D,6 years,OWN,65000,Verified,debt_consolidation,NJ,15.49,42982,0,6,0,1623,90.2,11,0,0,5638.63,5638.63,4400,1238.63,Fully Paid
840721,6400,6400,6400, 36 months,9.99,206.48,B,Less than 1 year,MORTGAGE,41000,Not Verified,home_improvement,AL,18,42979,1,14,0,3936,10,25,0,0,7429.313697,7429.31,6400,1029.31,Fully Paid
837067,1600,1600,1600, 36 months,10.59,52.08,B,3 years,RENT,12000,Not Verified,debt_consolidation,CA,3.6,42857,0,3,0,1039,43.3,4,0,0,1690.99,1690.99,1393.41,269.38,Charged Off
855109,20000,20000,19750, 60 months,17.49,502.34,D,10+ years,RENT,56400,Verified,debt_consolidation,MO,24.43,34060,0,11,0,16015,79,36,0,0,25814.25,25491.34,20000,5814.25,Fully Paid
855224,12000,12000,12000, 36 months,7.49,373.22,A,6 years,MORTGAGE,65000,Not Verified,debt_consolidation,IL,9.23,35735,5,10,0,11801,28.2,27,0,0,13383.52016,13383.52,12000,1383.52,Fully Paid
855246,18000,16500,16475, 60 months,15.23,394.53,C,10+ years,RENT,93600,Verified,credit_card,OH,20.51,36495,2,8,0,22192,66.2,19,0,0,22289.75114,22256.03,16500,5789.75,Fully Paid
855245,20000,20000,19700, 60 months,16.89,495.87,D,7 years,RENT,50000,Verified,debt_consolidation,FL,17.45,36526,0,5,0,6206,88.7,11,0,0,28006.65979,27586.42,20000,8006.66,Fully Paid
854010,8000,8000,8000, 36 months,11.49,263.78,B,10+ years,MORTGAGE,65000,Not Verified,small_business,CA,16.65,31594,0,13,0,9891,64.2,17,0,0,9492.352964,9492.35,8000,1492.35,Fully Paid
854023,6000,6000,6000, 36 months,7.49,186.61,A,10+ years,MORTGAGE,78500,Not Verified,other,NY,14.97,28550,1,7,0,8417,59.6,31,0,0,6715.560845,6715.56,6000,715.56,Fully Paid
855195,14000,14000,14000, 36 months,5.42,422.24,A,6 years,MORTGAGE,70000,Not Verified,home_improvement,MN,7.66,35217,0,7,0,2831,15.9,17,0,0,15199.22098,15199.22,14000,1199.22,Fully Paid
855189,8000,8000,8000, 36 months,6.99,246.99,A,5 years,MORTGAGE,60000,Not Verified,debt_consolidation,CT,16.38,35855,0,16,0,10541,62.7,37,0,0,8890.593556,8890.59,8000,890.59,Fully Paid
855146,14125,14125,14125, 36 months,12.99,475.86,C,4 years,RENT,30000,Source Verified,debt_consolidation,TX,18.2,36586,3,5,0,24339,50.5,18,0,0,16366.57,16366.57,14125,2241.57,Fully Paid
855151,7000,7000,6925, 36 months,8.49,220.95,A,5 years,RENT,118000,Not Verified,other,VA,10.9,35490,2,21,0,31444,51.8,43,0,0,7320.41,7241.98,7000,320.41,Fully Paid
855138,25000,25000,25000, 36 months,13.99,854.32,C,2 years,MORTGAGE,200000,Source Verified,small_business,FL,10.06,42740,1,16,0,17700,30.8,28,0,0,30749.64643,30749.65,25000,5749.65,Fully Paid
855131,2400,2400,2400, 36 months,16.49,84.96,D,7 years,RENT,31200,Source Verified,other,CA,2.04,42801,0,4,0,1604,76.4,5,0,0,3066.608881,3066.61,2400,651.64,Fully Paid
854256,7000,7000,7000, 36 months,13.49,237.52,C,2 years,RENT,41000,Not Verified,credit_card,TX,6.47,36434,0,5,0,4635,71.3,10,0,0,8542.51488,8542.51,7000,1542.51,Fully Paid
855019,15000,15000,14925, 36 months,5.99,456.27,A,Less than 1 year,MORTGAGE,54000,Not Verified,debt_consolidation,MN,1.11,36192,3,7,0,386,1.3,52,0,0,4193.23,4172.28,2826.91,666.68,Charged Off
855020,3700,3700,3675, 36 months,10.99,121.12,B,Less than 1 year,MORTGAGE,186000,Verified,credit_card,NC,18.41,33270,3,15,0,20945,48,63,0,0,4326.64,4297.42,3700,626.64,Fully Paid
850905,12800,12800,12800, 36 months,5.42,386.05,A,3 years,MORTGAGE,55000,Not Verified,other,TX,6.17,36192,0,6,0,12500,32.8,35,0,0,13801.71,13801.71,12800,1001.71,Fully Paid
854996,3600,3600,3600, 36 months,9.99,116.15,B,2 years,RENT,67000,Not Verified,credit_card,CO,20.27,35309,0,14,0,24991,79.8,23,0,0,4178.658447,4178.66,3600,578.66,Fully Paid
854986,15000,15000,15000, 60 months,19.69,394.83,E,7 years,RENT,30000,Verified,home_improvement,NY,15.04,42917,0,5,0,2434,30.8,12,0,0,20807.79,20807.79,15000,5807.79,Fully Paid
854979,3600,3600,3600, 36 months,12.99,121.29,C,2 years,RENT,36000,Source Verified,moving,CA,21.6,43040,1,7,0,5289,74.5,11,0,0,4364.294949,4364.29,3600,764.29,Fully Paid
839319,9000,9000,9000, 36 months,7.49,279.92,A,6 years,OWN,40000,Not Verified,debt_consolidation,AL,19.74,42831,3,9,0,5332,18,16,0,0,9316.16,9316.16,9000,316.16,Fully Paid
854752,10000,10000,9975, 36 months,15.23,347.79,C,5 years,RENT,38400,Not Verified,medical,AR,8.34,42919,1,5,0,1482,51.1,13,0,0,12515.25378,12484.02,10000,2515.25,Fully Paid
854866,20000,20000,19975, 60 months,18.79,516.51,E,2 years,RENT,65000,Verified,debt_consolidation,NY,20.9,42981,0,8,0,22370,68.8,18,0,0,25343.95,25312.31,20000,5343.95,Fully Paid
854888,20500,20500,20475, 60 months,15.99,498.42,D,10+ years,MORTGAGE,73200,Verified,debt_consolidation,VA,18.69,34731,1,9,0,17939,93.4,31,0,0,22592.54,22565.14,13653.26,8914.36,Charged Off
854864,3000,3000,3000, 60 months,16.89,74.39,D,4 years,RENT,33804,Not Verified,other,MO,16.68,42862,2,6,0,2214,82,15,0,0,1249.6,1249.6,529.24,578.66,Charged Off
854835,16000,16000,15975, 36 months,8.49,505.01,A,Less than 1 year,MORTGAGE,150000,Verified,credit_card,TX,13.84,36465,1,10,0,16214,54.2,46,0,0,18201.74648,18173.34,16000,2176.5,Fully Paid
853941,10000,10000,9975, 36 months,12.99,336.9,C,Less than 1 year,RENT,50000,Verified,other,NY,16.44,42887,0,9,0,2192,9.3,13,0,0,12087.04001,12056.83,10000,2087.04,Fully Paid
854802,8850,8850,8775, 36 months,6.99,273.23,A,5 years,MORTGAGE,60000,Not Verified,major_purchase,AZ,26,42771,0,9,0,17964,30.8,19,0,0,9811.96275,9728.83,8850,961.96,Fully Paid
854806,16500,16500,16250, 36 months,7.49,513.18,A,5 years,MORTGAGE,65000,Not Verified,credit_card,IL,9.08,34881,0,8,0,15787,76.3,20,0,0,17947.47,17675.53,16500,1447.47,Fully Paid
854486,8000,8000,8000, 36 months,10.59,260.36,B,Less than 1 year,RENT,26400,Source Verified,debt_consolidation,MI,16.41,42768,3,13,0,11672,34.5,27,0,0,2198.34,2198.34,1360.13,457.21,Charged Off
854777,25000,25000,24975, 60 months,16.49,614.48,D,10+ years,MORTGAGE,58000,Verified,debt_consolidation,WA,11.05,31413,2,9,0,9388,48.8,13,0,0,31342.32,31311,25000,6342.32,Fully Paid
852914,10400,10400,10400, 36 months,13.49,352.88,C,9 years,RENT,62000,Source Verified,credit_card,OH,11.57,36251,1,21,0,16898,39.7,33,0,0,12691.53883,12691.54,10400,2291.54,Fully Paid
853224,14500,14500,14500, 36 months,5.42,437.32,A,3 years,MORTGAGE,120000,Source Verified,home_improvement,OH,10.1,33786,1,14,0,145518,14.1,29,0,0,15028.3,15028.3,14500,528.3,Fully Paid
854759,12000,12000,12000, 60 months,15.23,286.93,C,10+ years,MORTGAGE,69610,Not Verified,debt_consolidation,VA,24.17,36373,7,15,0,15739,37.8,48,0,0,15624.78,15624.78,12000,3624.78,Fully Paid
854732,8000,8000,8000, 36 months,15.62,279.76,D,1 year,RENT,59126,Not Verified,credit_card,DC,11.53,43011,2,12,0,16416,66.2,18,0,0,9607.83,9607.83,8000,1607.83,Fully Paid
813185,21000,14525,14250, 60 months,10.99,315.74,B,4 years,RENT,92000,Verified,debt_consolidation,NM,5.97,32264,0,4,0,23447,47.9,15,0,0,4488.02,4402.85,2298.58,1477.34,Charged Off
854716,7150,7150,7150, 36 months,6.99,220.74,A,3 years,RENT,61200,Not Verified,debt_consolidation,NY,11.02,36495,0,12,0,6577,51,20,0,0,7876.95,7876.95,7150,726.95,Fully Paid
836330,12000,9800,9750, 60 months,11.49,215.48,B,10+ years,MORTGAGE,45000,Not Verified,credit_card,CA,3.87,34820,0,8,1,5264,30.8,14,0,0,3889.94,3870.09,2074.58,1372.35,Charged Off
853520,12000,12000,12000, 36 months,12.99,404.27,C,10+ years,MORTGAGE,138600,Source Verified,debt_consolidation,VA,11.9,29373,2,21,0,79924,48.1,45,0,0,14362.68,14362.68,12000,2362.68,Fully Paid
854610,35000,35000,34750, 36 months,12.99,1179.12,C,8 years,MORTGAGE,157544,Source Verified,debt_consolidation,TX,7.62,43011,0,17,0,8860,9.6,28,0,0,42438.51821,42135.33,35000,7438.52,Fully Paid
828317,1000,1000,1000, 36 months,5.42,30.16,A,10+ years,MORTGAGE,62400,Not Verified,major_purchase,WI,28.85,23285,0,19,0,22010,25.4,44,0,0,1085.427216,1085.43,1000,85.43,Fully Paid
854568,2000,2000,2000, 36 months,5.42,60.32,A,4 years,MORTGAGE,94940,Not Verified,vacation,FL,15.14,35186,0,8,0,5434,51.8,27,0,0,2143.31,2143.31,2000,143.31,Fully Paid
854148,6000,6000,6000, 36 months,11.49,197.83,B,2 years,RENT,25000,Source Verified,debt_consolidation,CA,5.52,42922,3,6,0,5854,43.7,8,0,0,6833.58,6833.58,6000,833.58,Fully Paid
854552,13000,13000,12750, 60 months,8.49,266.66,A,10+ years,MORTGAGE,56700,Source Verified,debt_consolidation,NM,20.19,32387,0,5,0,1234,17.4,24,0,0,15328.75784,15033.97,13000,2328.76,Fully Paid
854545,7800,7800,7800, 36 months,10.59,253.86,B,Less than 1 year,MORTGAGE,60000,Source Verified,debt_consolidation,TX,6.36,36008,0,10,0,8664,27.2,33,0,0,9135.326348,9135.33,7800,1335.33,Fully Paid
854468,35000,23200,22950, 60 months,10.99,504.31,B,2 years,MORTGAGE,370008,Source Verified,debt_consolidation,NJ,1.82,33298,0,9,0,29896,88.8,26,0,0,26262.56,25979.56,23200,3062.56,Fully Paid
854481,8500,8500,8500, 36 months,5.42,256.36,A,10+ years,MORTGAGE,60000,Not Verified,wedding,MA,25.88,30317,0,14,0,14043,23,27,0,0,1792.77,1792.77,1545.1,247.67,Charged Off
850240,16000,16000,15750, 60 months,7.49,320.54,A,8 years,MORTGAGE,85000,Not Verified,debt_consolidation,AZ,10.45,35096,0,9,0,4701,11,27,0,0,17420.32,17148.16,16000,1420.32,Fully Paid
850595,5000,5000,5000, 36 months,15.23,173.9,C,2 years,RENT,65000,Source Verified,small_business,CA,22.87,25600,3,14,0,35767,71.1,31,0,0,360.01,360.01,205.91,139.19,Charged Off
854409,14500,14500,14475, 60 months,9.99,308.02,B,10+ years,MORTGAGE,98000,Source Verified,car,AR,11.88,35034,3,17,0,9737,12.4,32,0,0,16773.54,16744.62,14500,2273.54,Fully Paid
854324,14400,14400,14375, 60 months,9.99,305.89,B,7 years,MORTGAGE,42000,Verified,debt_consolidation,WV,13.34,34366,2,11,0,5577,39.8,33,0,0,15423.5,15396.72,14400,1023.5,Fully Paid
854379,10000,10000,10000, 36 months,13.99,341.73,C,Less than 1 year,RENT,84996,Not Verified,debt_consolidation,OR,8.44,35855,2,8,0,1928,23,42,0,0,5612.03,5612.03,914.82,449.66,Charged Off
854366,2400,2400,2400, 36 months,10.59,78.11,B,n/a,MORTGAGE,94342,Verified,debt_consolidation,CA,13.69,33939,0,6,0,34298,94,16,0,0,2701.55,2701.55,2400,301.55,Fully Paid
854329,5800,5800,5800, 36 months,6.99,179.07,A,4 years,MORTGAGE,45000,Source Verified,debt_consolidation,TX,7.92,32174,0,9,0,8333,39.3,23,0,0,6380.23817,6380.24,5800,580.24,Fully Paid
854349,15000,15000,15000, 36 months,6.99,463.09,A,7 years,MORTGAGE,56000,Source Verified,debt_consolidation,MA,14.42,31625,0,15,0,15592,20.8,42,0,0,15706.58,15706.58,15000,706.58,Fully Paid
854309,4400,4400,4400, 36 months,5.99,133.84,A,10+ years,MORTGAGE,63000,Not Verified,credit_card,LA,22.17,33635,1,11,0,15853,31.3,38,0,0,4807.964547,4807.96,4400,407.96,Fully Paid
851927,10500,10500,10500, 36 months,13.49,356.27,C,3 years,RENT,38000,Source Verified,debt_consolidation,NY,16.64,43011,2,19,0,11762,68.7,36,0,0,12117.31,12117.31,10500,1617.31,Fully Paid
854297,18825,18825,18800, 60 months,17.49,472.83,D,6 years,MORTGAGE,65000,Verified,debt_consolidation,FL,11.91,32964,0,7,0,13311,79.7,43,0,0,13666.71,13648.71,5915.3,5905.28,Charged Off
854228,5000,5000,5000, 36 months,11.99,166.05,B,5 years,MORTGAGE,38000,Source Verified,small_business,NC,20.49,42739,2,8,0,7351,55,22,0,0,5977.418785,5977.42,5000,977.42,Fully Paid
854200,6500,6500,6500, 36 months,10.99,212.78,B,Less than 1 year,RENT,30000,Source Verified,credit_card,FL,11.04,36495,1,17,0,5648,60.7,40,0,0,6982.61,6982.61,6500,482.61,Fully Paid
854249,12000,12000,12000, 60 months,16.89,297.53,D,3 years,MORTGAGE,90000,Not Verified,small_business,OH,15.24,35977,2,14,0,28589,58.7,38,0,0,13294.02,13294.02,12000,1294.02,Fully Paid
854240,3000,3000,3000, 36 months,16.89,106.8,D,5 years,RENT,60000,Not Verified,medical,NY,2.54,36373,0,3,2,0,0,10,0,0,2411.69,2411.69,1678.19,657.51,Charged Off
854211,15000,15000,14750, 36 months,7.49,466.53,A,10+ years,MORTGAGE,250000,Source Verified,debt_consolidation,RI,8.37,32690,0,13,0,22246,50.8,37,0,0,16572.26,16296.04,15000,1572.26,Fully Paid
854208,35000,22000,22000, 60 months,21.36,599.64,F,3 years,RENT,120000,Source Verified,debt_consolidation,MD,18.63,43072,0,9,1,28535,49.5,22,0,0,9463.66,9463.66,3271.97,5115.85,Charged Off
852787,8300,8300,8300, 36 months,8.49,261.98,A,5 years,OWN,50000,Not Verified,debt_consolidation,FL,2.88,42772,1,9,0,3580,41.6,16,0,0,878.54,878.54,406.6,115.62,Charged Off
854083,3625,3625,3625, 36 months,6.99,111.92,A,5 years,RENT,20000,Not Verified,debt_consolidation,OH,29.88,43010,0,12,0,3717,60.9,21,0,0,4028.009114,4028.01,3625,403.01,Fully Paid
854145,5500,5500,5500, 36 months,16.49,194.7,D,3 years,RENT,50052,Not Verified,debt_consolidation,NY,5.73,42951,1,3,0,9572,98.7,4,0,0,7006.035225,7006.04,5500,1506.04,Fully Paid
853604,3000,3000,3000, 60 months,16.49,73.74,D,6 years,MORTGAGE,66000,Not Verified,debt_consolidation,MD,21.44,36251,0,10,0,15113,58.8,30,0,0,3790.66,3790.66,3000,790.66,Fully Paid
852723,24800,24800,24750, 36 months,7.49,771.33,A,5 years,MORTGAGE,130000,Verified,home_improvement,FL,13.71,34274,1,11,0,9025,19,23,0,0,27632.9,27577.22,24800,2832.9,Fully Paid
851092,7200,7200,7200, 36 months,10.59,234.33,B,2 years,RENT,42504,Not Verified,debt_consolidation,VA,11.35,42891,0,11,0,12121,38.5,14,0,0,8431.721161,8431.72,7200,1231.72,Fully Paid
851851,10600,10600,10600, 60 months,21.36,288.92,F,Less than 1 year,RENT,30000,Source Verified,debt_consolidation,CA,10.48,42985,0,8,0,7697,36.1,13,0,0,16524.98112,16524.98,10600,5924.98,Fully Paid
853983,25000,20625,20600, 60 months,20.62,553.58,F,5 years,RENT,83000,Verified,major_purchase,CA,1.78,42797,1,6,0,2960,32.5,16,0,0,30760.36977,30723.09,20625,10135.37,Fully Paid
853971,30000,30000,30000, 36 months,5.99,912.53,A,Less than 1 year,RENT,131000,Verified,wedding,CA,16.28,35431,0,12,0,3027,5.6,43,0,0,32783.06381,32783.06,30000,2783.06,Fully Paid
853957,25000,25000,24975, 36 months,6.99,771.82,A,5 years,MORTGAGE,112224,Verified,debt_consolidation,VA,8.32,33420,0,11,0,65038,40.9,24,0,0,27587.2,27559.61,25000,2587.2,Fully Paid
853896,8000,8000,8000, 36 months,10.59,260.36,B,8 years,MORTGAGE,50000,Verified,wedding,AZ,7.87,36800,0,7,0,36285,84.4,20,0,0,6428.75,6428.75,4799.25,1168.79,Charged Off
850958,28000,28000,27975, 36 months,7.49,870.85,A,8 years,MORTGAGE,157000,Verified,small_business,IL,8.23,35370,1,12,0,70517,0.8,30,0,0,30635.88,30608.54,28000,2635.88,Fully Paid
853861,17000,17000,17000, 36 months,16.89,605.17,D,4 years,MORTGAGE,75996,Not Verified,debt_consolidation,TX,18.29,34881,1,20,0,18680,72.4,44,0,0,21768.00546,21768.01,17000,4768.01,Fully Paid
853738,20950,17200,17200, 60 months,21.36,468.81,F,5 years,MORTGAGE,77000,Verified,debt_consolidation,NJ,19.92,34973,3,28,0,27896,55,61,0,0,1695.24,1695.24,327.67,608.45,Charged Off
853805,9000,9000,8750, 36 months,11.49,296.75,B,2 years,RENT,46704,Source Verified,debt_consolidation,GA,12.13,43013,0,10,0,5152,40.6,13,0,0,10174.89,9892.2,9000,1174.89,Fully Paid
853829,11400,11400,11400, 36 months,17.99,412.09,E,4 years,MORTGAGE,55000,Verified,small_business,IL,2.27,36526,0,3,0,2905,15.6,5,0,0,7393.17,7393.17,4622.78,2370.68,Charged Off
852888,8000,8000,7925, 36 months,10.99,261.88,B,Less than 1 year,RENT,32000,Not Verified,credit_card,MO,18.49,36831,0,9,0,22762,93.3,24,0,0,9420.623603,9332.33,8000,1420.62,Fully Paid
853784,4500,4500,4250, 36 months,10.99,147.31,B,10+ years,RENT,66000,Source Verified,debt_consolidation,OK,23.95,34335,0,6,0,11722,87.5,10,0,0,1381.7,1304.69,873.04,300.8,Charged Off
851930,3600,3600,3600, 36 months,7.49,111.97,A,8 years,MORTGAGE,65000,Not Verified,home_improvement,CT,17.83,34213,1,12,0,3379,73.5,35,0,0,4028.143515,4028.14,3600,428.14,Fully Paid
836299,35000,22100,21825, 60 months,11.49,485.93,B,10+ years,RENT,70000,Verified,debt_consolidation,NY,27.63,26846,0,16,0,52752,46.2,21,0,0,28540.25013,28185.11,22100,6440.25,Fully Paid
853726,7000,7000,7000, 36 months,11.99,232.47,B,Less than 1 year,RENT,34800,Source Verified,debt_consolidation,CA,21.21,36281,0,3,0,9175,70,11,0,0,6348.9,6348.9,4796.79,1245.61,Charged Off
853742,5000,5000,5000, 36 months,6.99,154.37,A,2 years,MORTGAGE,80000,Not Verified,major_purchase,TX,3.97,33939,1,5,0,1807,10.8,21,0,0,5555.92213,5555.92,5000,555.92,Fully Paid
845856,7000,7000,6900, 36 months,5.42,211.12,A,4 years,RENT,28800,Source Verified,other,CA,17.33,42860,0,7,0,3745,18.5,10,0,0,7473.34,7366.58,7000,473.34,Fully Paid
